0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-3.145163391148158571e-01,0.000000000000000000e+00
-7.460929283754726971e-01,0.000000000000000000e+00
-8.578633359897226418e-01,0.000000000000000000e+00
-8.203696906329058791e-01,0.000000000000000000e+00
-9.877567342885816837e-01,0.000000000000000000e+00
-8.059309808792819441e-01,0.000000000000000000e+00
-6.720253963385222074e-01,0.000000000000000000e+00
-7.589323617235440578e-01,1.567663500905149779e-03
-6.892580777962582950e+00,-6.709226557290170589e+00
-8.565627349380392275e+00,-8.061775804281522184e+00
-9.279629435431330009e+00,-9.184045035882022034e+00
-1.060430425327435877e+01,-9.745594094732325630e+00
-1.233047946583872623e+01,-1.249426807230744707e+01
-1.287025827260662325e+01,-1.287082329392111291e+01
-6.485781488362071023e+00,-7.250997900254135153e+00
-3.308931855620797613e+00,-4.197563524491322973e+00
2.088244964426525740e+00,1.827007797346672957e+00
1.233915317445186766e+01,1.039450490583086051e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-2.430805260344499619e-01,0.000000000000000000e+00
-1.747444885166200834e-01,0.000000000000000000e+00
-6.168832470226593978e-01,0.000000000000000000e+00
-2.855384057743789450e-01,2.811107056182335015e-02
1.625519518492321569e-02,2.380116851993634847e-02
-5.277711430888442079e-01,9.006092087217303522e-04
-5.255366481607507412e-01,3.012207974344644976e-02
-2.636313939735143719e-02,2.745634903677498444e-04
-6.152779582401744385e+00,-5.669739440941618192e+00
-6.869549955546490949e+00,-7.084799039681154653e+00
-5.711664797538089644e+00,-7.146588154100882662e+00
-5.546802591450395781e+00,-6.124845493743298341e+00
-6.606303307274163927e+00,-6.991100443260891417e+00
-2.747868003673198611e+00,-3.195522012126194689e+00
3.970050509024777963e+00,2.124023934482859310e+00
9.131803428154420033e+00,7.718074050990766821e+00
1.344088615736049164e+01,1.150968952348641317e+01
1.654902158948172186e+01,1.312790059917830199e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-1.063475235722876194e-01,0.000000000000000000e+00
-2.201250391273147644e-01,2.645717270189875889e-02
-5.330920422347812382e-01,4.740885621532403582e-04
-1.494476003336689118e-01,4.725169153417797113e-03
-1.033568122429113362e-01,6.210711166160524932e-02
-4.227515732560687134e-01,2.987868924264030189e-03
-3.716021545437296902e-01,5.218989743649516365e-03
-3.880224163015683070e-01,2.257339004590501724e-03
-4.404438716497999451e+00,-4.912937797218710045e+00
-4.929790805141147203e+00,-4.895393769278554075e+00
-5.540707749225886936e+00,-5.186094779696317936e+00
-5.545020493631000136e+00,-5.550920810972243657e+00
-4.577133663529252772e+00,-6.738395949175141730e+00
-2.660684327099639646e+00,-2.677450700602729938e+00
2.199750987364231136e+00,1.911622202231276102e+00
8.359521858427626739e+00,7.301332269890533411e+00
1.285632756572265656e+01,1.111312177884179775e+01
1.581906567683386378e+01,1.206642229117108123e+01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-2.233404808341966363e-01,0.000000000000000000e+00
-3.006484661123868807e-01,4.709045866345030681e-03
-5.325642348030923401e-02,0.000000000000000000e+00
-2.035145770825253775e-01,9.860500556999863241e-04
-1.208810809959534327e-01,3.912904822479724987e-03
-7.102408384503981764e-02,3.807207154816889816e-02
-1.777936208045413080e-01,2.785802278903467145e-03
-2.577598122122911617e-01,2.638859237881076639e-02
